Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_2804,0,151,0,0,0,0,0,300,0,300,1.557,0,40.418,21.883,0,0.013,0.060,5.877E-4,0.010,0.010,39.580,71.290,12.204,41.127,16.514
Track_2805,1,9,0,0,0,0,0,16,2,18,0.122,1,4.127,62.601,0,0.069,0.200,0.001,0.063,0.079,23.197,26.754,21.996,22.538,1.461
Track_2806,2,9,0,0,0,0,0,16,0,16,0.162,2,9.451,62.761,0,0.017,0.030,0.008,0.017,0.007,26.429,30.586,23.513,25.889,1.987
Track_2807,3,7,0,0,0,0,0,12,0,12,0.071,3,42.529,21.038,0,0.014,0.025,0.003,0.011,0.009,160.960,198.519,137.112,156.697,19.394
Track_2808,4,37,1,1,0,0,0,74,0,74,0.734,4,45.549,20.930,0,0.025,0.074,0.004,0.022,0.016,25.621,38.569,12.437,25.654,7.412
Track_2809,5,57,1,1,1,0,0,68,0,68,1.151,5,9.741,62.338,0,0.029,0.110,0.002,0.023,0.023,29.695,53.980,12.276,24.004,13.525
Track_2810,6,16,0,0,0,0,0,30,0,30,0.230,6,44.514,20.341,0,0.025,0.037,0.012,0.024,0.008,30.226,111.008,17.377,26.526,21.355
Track_2811,7,9,2,1,0,0,0,20,0,20,0.116,7,41.466,20.542,0,0.041,0.093,0.013,0.038,0.025,17.738,30.222,11.059,15.496,5.634
Track_2812,8,16,0,0,0,0,0,30,0,30,0.256,8,4.126,62.162,0,0.085,0.200,0.001,0.063,0.081,22.908,26.754,21.425,22.538,1.232
Track_2813,9,9,0,0,0,0,0,16,0,16,0.162,9,9.451,61.915,0,0.017,0.030,0.008,0.017,0.007,26.429,30.586,23.513,25.889,1.988
Track_2814,10,155,0,0,1,0,0,288,0,288,0.152,10,44.699,22.480,0,0.013,0.222,4.029E-4,0.009,0.020,126.162,300.322,28.366,115.170,58.195
Track_2815,11,2,0,0,0,0,0,2,8,10,0.150,11,4.123,63.854,0,0.075,0.075,0.075,0.075,NaN,22.482,23.086,21.878,23.086,0.604
Track_2816,12,7,0,0,0,0,0,12,0,12,0.144,12,46.063,22.597,0,0.031,0.051,0.020,0.029,0.011,14.260,18.278,11.720,13.201,2.057
Track_2817,13,15,0,0,0,0,0,28,0,28,0.786,13,6.255,63.688,0,0.030,0.074,0.013,0.029,0.015,25.359,39.105,14.654,26.150,7.604
Track_2818,14,51,0,0,0,0,0,100,0,100,1.189,14,10.955,63.646,0,0.016,0.069,0.003,0.013,0.012,58.473,94.276,11.689,57.431,19.623
Track_2819,15,157,0,0,2,0,0,300,0,300,0.307,15,43.610,22.175,0,0.018,0.213,5.630E-4,0.010,0.028,167.518,370.395,32.897,154.144,81.308
Track_2820,16,7,0,0,0,0,0,12,0,12,0.383,16,39.764,22.048,0,0.036,0.137,0.013,0.017,0.050,54.613,70.749,40.856,51.609,9.740
Track_2821,17,102,2,1,4,0,0,140,0,140,0.637,17,4.124,62.922,0,0.095,0.244,5.335E-4,0.078,0.066,22.399,24.500,20.470,22.337,0.681
Track_2822,18,13,0,0,0,0,0,24,0,24,0.258,18,8.738,63.405,0,0.034,0.081,0.013,0.029,0.019,22.802,44.001,11.790,21.897,9.242
Track_2823,19,28,2,1,0,0,0,58,0,58,0.535,19,41.227,21.524,0,0.031,0.113,0.003,0.023,0.030,102.096,211.643,13.915,84.271,52.375
Track_2824,20,62,1,1,0,0,0,124,0,124,0.476,20,39.979,21.539,0,0.018,0.121,4.659E-4,0.012,0.021,55.519,122.023,11.602,51.641,30.650
Track_2825,21,73,0,0,0,0,0,144,0,144,0.257,21,43.054,21.584,0,0.019,0.080,0.002,0.014,0.016,129.952,273.782,19.002,98.236,83.848
Track_2826,22,54,0,0,0,0,0,106,0,106,1.300,22,8.577,63.167,0,0.018,0.040,0.005,0.017,0.009,76.049,102.056,14.690,83.204,21.858
Track_2827,23,45,0,0,0,0,0,88,0,88,0.445,23,44.290,23.606,0,0.013,0.035,0.003,0.012,0.007,170.612,374.867,27.897,129.598,107.576
Track_2828,24,27,1,1,0,0,0,54,0,54,0.613,24,41.684,23.198,0,0.022,0.179,0.002,0.014,0.034,57.763,111.482,10.203,61.486,24.915
Track_2829,25,7,0,0,0,0,0,12,2,14,0.099,25,46.449,23.351,0,0.017,0.026,0.010,0.019,0.006,15.051,17.101,13.210,15.172,1.239
Track_2830,26,71,1,1,0,0,0,142,0,142,1.083,26,43.353,24.036,0,0.019,0.210,3.001E-4,0.013,0.028,77.465,170.459,14.341,66.579,36.953
Track_2831,27,9,0,0,0,0,0,16,0,16,0.205,27,10.092,65.102,0,0.020,0.033,0.005,0.025,0.011,23.950,40.719,10.915,22.338,11.119
Track_2832,28,44,0,0,0,0,0,86,0,86,0.871,28,9.366,64.973,0,0.015,0.034,0.003,0.015,0.008,58.640,90.934,31.953,56.300,14.859
Track_2833,29,151,0,0,0,0,0,300,0,300,0.191,29,44.102,22.777,0,0.010,0.031,0.001,0.009,0.006,294.529,391.754,145.141,295.715,60.305
Track_2834,30,45,3,1,0,0,0,94,0,94,1.294,30,10.193,64.308,0,0.033,0.077,0.005,0.033,0.019,22.037,49.218,10.635,19.458,9.957
Track_2835,31,19,0,0,0,0,0,36,0,36,0.237,31,40.015,24.793,0,0.075,0.212,0.016,0.059,0.058,26.807,46.767,10.174,29.163,10.091
Track_2836,32,149,0,0,1,0,0,292,0,292,0.164,32,44.499,24.656,0,0.015,0.194,5.550E-4,0.011,0.018,151.554,316.288,44.128,152.054,57.782
Track_2837,33,86,0,0,1,0,0,166,0,166,0.114,33,41.007,24.780,0,0.025,0.233,0.001,0.015,0.035,98.823,218.135,16.682,87.542,40.579
Track_2838,34,12,0,0,0,0,0,22,0,22,0.187,34,46.030,24.356,0,0.028,0.092,0.010,0.019,0.025,64.232,100.453,31.893,75.633,23.619
Track_2839,35,33,0,0,0,0,0,64,0,64,0.549,35,42.715,23.982,0,0.029,0.089,0.007,0.022,0.018,100.175,143.783,24.711,107.857,34.345
Track_2840,36,23,0,0,0,0,0,44,0,44,0.416,36,8.622,65.641,0,0.011,0.042,0.000,0.000,0.017,37.857,59.845,11.192,40.100,13.241
Track_2841,37,157,0,0,1,0,0,300,0,300,0.097,37,44.969,23.907,0,0.015,0.232,0.001,0.010,0.025,269.099,395.624,90.323,289.919,75.901
Track_2842,38,57,0,0,1,0,0,80,0,80,0.267,38,46.103,25.925,0,0.021,0.209,0.001,0.012,0.031,89.270,212.001,10.316,76.507,47.234
Track_2843,39,24,1,1,1,0,0,44,0,44,0.518,39,38.855,26.350,0,0.025,0.178,4.948E-4,0.018,0.035,24.784,33.945,11.470,26.116,5.840
Track_2844,40,156,2,1,1,0,0,276,6,282,0.686,40,44.880,26.170,0,0.025,0.229,0.002,0.018,0.024,134.881,286.313,11.604,137.134,62.814
Track_2845,41,90,0,0,0,0,0,178,0,178,0.378,41,48.081,26.466,0,0.013,0.058,8.430E-4,0.011,0.008,60.735,171.921,12.768,46.111,39.676
Track_2846,42,89,1,1,1,0,0,138,0,138,0.347,42,47.038,26.399,0,0.016,0.220,2.063E-4,0.010,0.025,201.300,304.506,88.020,213.518,59.162
Track_2847,43,7,1,1,0,0,0,14,4,18,0.562,43,43.650,25.923,0,0.152,0.244,0.073,0.171,0.059,26.018,45.515,11.077,25.321,13.059
Track_2848,44,177,0,0,1,0,0,300,0,300,0.108,44,39.691,25.950,0,0.024,0.141,0.001,0.018,0.021,70.760,128.795,18.365,71.684,21.740
Track_2849,45,2,0,0,0,0,0,2,8,10,0.244,45,42.404,25.983,0,0.122,0.122,0.122,0.122,NaN,20.915,21.410,20.421,21.410,0.494
Track_2850,46,3,0,0,0,0,0,4,8,12,0.014,46,40.090,25.599,0,0.009,0.010,0.007,0.010,0.002,47.811,49.569,46.602,47.262,1.272
Track_2851,47,151,0,0,0,0,0,300,0,300,0.089,47,44.488,25.568,0,0.014,0.067,2.022E-4,0.011,0.012,253.536,376.655,126.805,251.001,53.019
Track_2852,48,19,0,0,0,0,0,36,0,36,0.169,48,45.086,25.956,0,0.029,0.083,0.009,0.022,0.020,138.877,230.770,76.988,126.550,38.721
Track_2853,49,18,0,0,0,0,0,34,0,34,0.081,49,43.658,25.300,0,0.075,0.221,0.003,0.022,0.083,71.939,114.440,16.056,77.540,34.966
Track_2854,50,6,1,1,0,0,0,12,0,12,0.129,50,47.390,25.191,0,0.029,0.067,0.004,0.025,0.024,17.766,24.475,13.030,16.120,4.506
Track_2855,51,148,2,1,3,0,0,244,0,244,0.137,51,46.821,25.573,0,0.020,0.218,4.628E-4,0.013,0.029,140.482,281.663,11.979,149.825,69.815
Track_2856,52,239,3,1,4,0,0,300,0,300,0.943,52,44.376,27.646,0,0.025,0.239,5.339E-4,0.018,0.026,176.721,390.184,29.547,161.230,82.584
Track_2857,53,222,0,0,2,0,0,300,0,300,0.804,53,40.693,27.518,0,0.021,0.221,4.898E-4,0.011,0.032,170.971,338.883,12.494,176.235,78.618
Track_2858,54,34,0,0,0,0,0,66,0,66,0.523,54,39.156,27.792,0,0.022,0.088,0.001,0.014,0.022,67.353,102.858,14.032,73.846,21.370
Track_2859,55,45,0,0,1,0,0,86,0,86,0.463,55,42.087,27.327,0,0.077,0.219,0.009,0.069,0.049,49.072,125.360,12.878,40.538,28.496
Track_2860,56,156,1,1,1,0,0,300,0,300,0.193,56,44.744,27.297,0,0.023,0.225,0.001,0.014,0.030,212.500,363.673,77.354,204.438,66.259
Track_2861,57,61,0,0,3,0,0,106,0,106,0.388,57,45.458,27.262,0,0.041,0.185,0.005,0.024,0.044,178.374,343.591,11.051,176.456,99.551
Track_2862,58,17,0,0,0,0,0,32,0,32,0.103,58,41.158,26.814,0,0.010,0.022,0.001,0.012,0.006,132.367,167.686,111.528,129.292,13.000
Track_2863,59,166,1,1,1,0,0,300,0,300,0.097,59,46.684,26.940,0,0.017,0.164,0.002,0.013,0.019,306.067,396.104,104.242,311.959,54.567
Track_2864,60,16,1,1,0,0,0,32,0,32,0.146,60,38.807,27.069,0,0.019,0.046,0.002,0.018,0.014,31.180,64.519,11.960,30.422,13.680
Track_2865,61,8,0,0,0,0,0,14,0,14,0.196,61,40.408,27.183,0,0.020,0.058,0.007,0.017,0.018,59.346,94.825,22.633,62.625,23.445
Track_2866,62,116,2,1,0,0,0,234,0,234,0.198,62,40.940,26.592,0,0.016,0.134,6.781E-4,0.010,0.019,218.459,373.651,10.344,234.041,88.210
Track_2867,63,65,0,0,0,0,0,128,0,128,0.409,63,37.293,26.828,0,0.012,0.049,9.373E-4,0.010,0.009,29.428,41.473,12.536,30.438,6.434
Track_2868,64,67,0,0,0,0,0,132,0,132,0.160,64,37.294,28.700,0,0.017,0.058,5.401E-4,0.015,0.011,51.280,111.266,10.402,50.189,27.619
Track_2869,65,184,3,1,4,0,0,300,0,300,0.142,65,46.361,28.591,0,0.019,0.214,9.034E-4,0.010,0.031,244.425,375.390,94.448,253.609,71.001
Track_2870,66,151,0,0,0,0,0,300,0,300,0.187,66,48.186,28.757,0,0.014,0.104,6.986E-4,0.010,0.012,334.544,401.099,219.667,343.795,36.464
Track_2871,67,142,0,0,0,0,0,282,0,282,0.406,67,38.132,29.223,0,0.016,0.141,9.661E-4,0.011,0.019,65.552,156.757,11.732,62.654,33.847
Track_2872,68,51,1,1,1,0,0,98,8,106,0.705,68,43.317,29.438,0,0.038,0.239,9.344E-4,0.029,0.042,93.335,189.019,15.809,94.129,37.003
Track_2873,69,203,0,0,9,0,0,250,0,250,0.703,69,43.050,28.613,0,0.043,0.239,6.881E-4,0.029,0.044,178.836,370.754,23.314,177.743,91.391
Track_2874,70,24,0,0,0,0,0,46,0,46,0.162,70,46.226,28.451,0,0.017,0.038,0.004,0.014,0.012,251.644,284.337,225.860,250.039,16.450
Track_2875,71,151,3,1,3,0,0,194,6,200,0.559,71,44.829,28.833,0,0.038,0.233,0.001,0.026,0.040,100.569,246.680,11.164,97.188,50.197
Track_2876,72,6,0,0,0,0,0,10,0,10,0.023,72,39.293,28.664,0,0.010,0.016,0.005,0.009,0.004,14.683,17.214,10.898,15.265,1.929
Track_2877,73,143,0,0,3,0,0,204,0,204,0.716,73,40.228,28.371,0,0.027,0.229,0.002,0.015,0.041,175.605,337.293,10.926,168.410,95.848
Track_2878,74,28,0,0,0,0,0,54,0,54,0.152,74,38.545,28.287,0,0.019,0.063,0.002,0.014,0.017,42.780,58.319,23.109,44.692,8.775
Track_2879,75,64,1,1,0,0,0,128,0,128,0.141,75,41.079,28.213,0,0.021,0.129,0.003,0.013,0.023,210.589,334.942,47.844,221.901,83.444
Track_2880,76,36,0,0,0,0,0,70,4,74,0.408,76,47.718,28.318,0,0.016,0.093,0.003,0.012,0.017,49.285,112.655,18.956,44.845,19.041
Track_2881,77,60,0,0,2,0,0,96,0,96,0.527,77,40.236,27.846,0,0.021,0.234,0.002,0.013,0.041,84.721,200.702,11.181,92.820,59.596
Track_2882,78,154,0,0,1,0,0,300,0,300,0.066,78,46.414,27.723,0,0.016,0.175,2.525E-4,0.010,0.023,235.184,345.336,109.424,243.290,65.482
Track_2883,79,55,1,1,0,0,0,110,0,110,0.205,79,48.477,27.789,0,0.018,0.185,6.537E-4,0.012,0.026,27.000,44.169,11.020,29.112,10.026
Track_2884,80,5,1,1,0,0,0,10,6,16,0.583,80,45.409,28.055,0,0.103,0.190,0.035,0.122,0.068,36.311,87.452,12.910,22.085,28.128
Track_2885,81,191,2,1,8,0,0,300,0,300,0.569,81,39.567,30.306,0,0.026,0.237,0.001,0.011,0.043,114.363,242.468,12.659,119.862,69.835
Track_2886,82,27,0,0,2,0,0,46,0,46,0.183,82,42.898,29.986,0,0.058,0.189,0.011,0.038,0.052,130.596,244.785,55.864,120.284,44.155
Track_2887,83,66,0,0,0,0,0,130,0,130,0.289,83,38.589,30.516,0,0.012,0.071,0.001,0.008,0.013,138.064,244.638,13.755,146.121,51.090
Track_2888,84,8,0,0,0,0,0,14,2,16,0.366,84,40.456,29.753,0,0.041,0.073,0.008,0.037,0.024,93.496,166.031,12.864,108.289,58.437
Track_2889,85,206,0,0,7,0,0,300,0,300,0.363,85,46.135,29.843,0,0.025,0.228,7.512E-4,0.015,0.036,204.652,324.484,116.155,198.632,46.036
Track_2890,86,8,0,0,0,0,0,14,0,14,0.199,86,47.016,29.630,0,0.102,0.146,0.031,0.107,0.043,76.234,122.289,31.612,79.069,31.472
Track_2891,87,162,2,1,3,0,0,292,0,292,1.038,87,42.213,29.608,0,0.046,0.246,0.002,0.021,0.057,86.978,236.741,10.240,79.356,56.906
Track_2892,88,153,0,0,1,0,0,300,0,300,0.347,88,45.722,29.281,0,0.017,0.176,0.001,0.012,0.019,257.244,330.513,134.680,256.385,37.695
Track_2893,89,22,0,0,0,0,0,42,0,42,0.104,89,39.117,29.328,0,0.011,0.021,8.377E-4,0.010,0.006,55.465,85.683,22.935,57.604,15.810
Track_2894,90,28,0,0,1,0,0,44,0,44,0.312,90,44.993,29.110,0,0.036,0.159,0.002,0.026,0.033,53.551,83.149,23.717,52.616,14.236
Track_2895,91,30,0,0,0,0,0,58,0,58,0.038,91,41.455,29.431,0,0.013,0.039,0.002,0.011,0.009,177.410,241.951,74.850,176.208,43.410
Track_2896,92,51,0,0,0,0,0,100,0,100,0.388,92,41.004,29.343,0,0.017,0.058,0.001,0.014,0.013,183.219,332.358,15.718,183.488,64.888
Track_2897,93,7,0,0,0,0,0,12,0,12,0.154,93,43.577,29.414,0,0.039,0.082,0.019,0.036,0.024,104.989,153.667,73.901,103.107,28.701
Track_2898,94,7,0,0,0,0,0,12,0,12,0.038,94,40.663,28.958,0,0.025,0.053,0.006,0.023,0.018,137.660,190.146,100.580,125.279,33.403
Track_2899,95,97,0,0,0,0,0,192,0,192,0.296,95,38.009,31.288,0,0.011,0.053,9.525E-4,0.009,0.008,142.865,272.088,15.153,137.833,53.992
Track_2900,96,151,0,0,0,0,0,300,0,300,0.152,96,49.937,31.244,0,0.009,0.029,0.001,0.008,0.006,329.577,371.613,249.180,336.492,26.095
Track_2901,97,6,0,0,0,0,0,10,0,10,0.028,97,36.132,31.462,0,0.027,0.049,0.017,0.020,0.013,12.022,13.389,11.307,11.851,0.700
Track_2902,98,130,1,1,2,0,0,246,0,246,0.354,98,39.809,31.678,0,0.020,0.210,0.002,0.012,0.031,176.479,410.705,16.230,188.109,107.963
Track_2903,99,63,1,1,3,0,0,92,0,92,0.215,99,47.136,31.516,0,0.031,0.219,0.001,0.020,0.043,96.658,248.502,13.036,100.123,47.594
Track_2904,100,24,0,0,0,0,0,46,0,46,0.118,100,44.719,30.896,0,0.023,0.069,0.005,0.013,0.019,145.017,248.757,56.350,145.927,62.862
Track_2905,101,118,2,1,4,0,0,202,0,202,1.313,101,45.660,31.842,0,0.031,0.248,0.002,0.018,0.042,119.957,260.577,15.782,113.733,57.034
Track_2906,102,152,0,0,1,0,0,300,0,300,0.255,102,47.970,30.971,0,0.017,0.169,1.341E-4,0.012,0.019,303.615,367.668,194.919,305.822,38.254
Track_2907,103,17,0,0,0,0,0,32,0,32,0.397,103,43.311,31.270,0,0.042,0.140,7.492E-4,0.040,0.034,58.675,97.106,30.468,52.931,20.503
Track_2908,104,159,0,0,2,0,0,300,0,300,0.096,104,49.758,30.511,0,0.021,0.169,3.838E-4,0.014,0.027,308.079,364.601,191.375,310.258,31.482
Track_2909,105,33,0,0,0,0,0,64,0,64,0.139,105,47.863,30.819,0,0.011,0.027,0.002,0.011,0.006,237.044,261.436,212.997,237.618,14.760
Track_2910,106,42,1,1,0,0,0,84,0,84,0.713,106,39.831,31.045,0,0.016,0.083,0.002,0.013,0.014,129.798,184.966,45.322,134.469,34.058
Track_2911,107,43,0,0,0,0,0,84,0,84,0.214,107,40.920,31.060,0,0.028,0.130,0.002,0.020,0.028,88.243,176.435,10.653,87.070,48.925
Track_2912,108,14,0,0,0,0,0,26,0,26,0.615,108,41.908,30.850,0,0.091,0.222,0.011,0.075,0.063,59.297,116.934,10.458,75.560,32.815
Track_2913,109,54,1,1,0,0,0,108,0,108,0.130,109,48.403,30.389,0,0.009,0.030,0.001,0.009,0.006,263.639,323.776,178.654,270.270,37.187
Track_2914,110,84,1,1,2,0,0,144,0,144,0.518,110,45.368,30.599,0,0.030,0.201,0.003,0.019,0.037,208.901,272.777,109.621,214.849,34.199
Track_2915,111,2,0,0,0,0,0,2,8,10,0.127,111,40.426,30.569,0,0.063,0.063,0.063,0.063,NaN,20.091,21.488,18.693,21.488,1.398
Track_2916,112,11,1,1,0,0,0,22,0,22,0.158,112,42.847,30.690,0,0.046,0.120,0.011,0.043,0.033,93.110,196.298,20.179,96.507,49.567
Track_2917,113,180,3,1,5,0,0,280,0,280,0.913,113,45.853,32.790,0,0.037,0.199,4.816E-4,0.025,0.036,105.582,301.267,11.628,87.834,65.694
Track_2918,114,49,0,0,1,0,0,86,0,86,0.148,114,46.360,32.736,0,0.021,0.229,8.256E-4,0.015,0.033,143.833,253.920,36.088,136.114,56.584
Track_2919,115,151,0,0,0,0,0,300,0,300,0.151,115,47.820,32.592,0,0.012,0.049,3.013E-4,0.010,0.008,301.906,387.955,167.628,313.115,44.207
Track_2920,116,151,0,0,0,0,0,300,0,300,0.077,116,37.166,33.028,0,0.008,0.029,0.001,0.007,0.005,119.359,240.276,58.349,100.620,49.717
Track_2921,117,443,8,1,16,0,0,300,0,300,0.967,117,50.111,32.792,0,0.040,0.236,6.486E-4,0.025,0.044,122.375,311.833,12.709,112.380,64.488
Track_2922,118,46,1,1,0,0,0,92,0,92,0.200,118,38.922,32.467,0,0.029,0.130,0.003,0.022,0.024,64.080,110.585,11.299,69.841,26.190
Track_2923,119,8,0,0,0,0,0,14,0,14,0.209,119,49.779,32.477,0,0.034,0.078,0.013,0.030,0.021,147.367,185.191,127.621,144.852,18.337
Track_2924,120,211,2,1,6,0,0,300,0,300,0.219,120,42.012,32.871,0,0.040,0.240,0.001,0.028,0.044,134.716,234.399,10.001,134.905,44.205
Track_2925,121,143,2,1,3,0,0,252,0,252,0.344,121,43.228,32.779,0,0.041,0.236,0.002,0.030,0.037,114.487,315.647,17.437,81.818,82.639
Track_2926,122,17,0,0,0,0,0,32,0,32,0.062,122,43.742,32.597,0,0.010,0.042,7.176E-4,0.008,0.010,149.620,201.984,90.565,145.700,28.071
Track_2927,123,22,0,0,0,0,0,42,0,42,0.018,123,45.967,32.014,0,0.028,0.064,6.027E-4,0.027,0.017,138.612,264.686,14.657,141.294,59.273
Track_2928,124,24,1,1,0,0,0,48,0,48,0.233,124,37.551,32.233,0,0.012,0.078,0.002,0.008,0.015,62.431,100.114,12.546,79.231,27.746
Track_2929,125,57,2,1,2,0,0,106,0,106,0.062,125,36.481,32.429,0,0.046,0.158,0.003,0.036,0.037,20.140,30.814,10.307,20.564,5.512
Track_2930,126,161,2,1,2,0,0,298,2,300,0.532,126,40.580,32.643,0,0.025,0.231,0.001,0.015,0.034,80.217,181.298,10.192,81.893,36.374
Track_2931,127,70,0,0,2,0,0,122,0,122,0.623,127,39.061,31.800,0,0.036,0.221,0.003,0.026,0.039,89.269,203.118,11.485,84.184,37.678
Track_2932,128,65,1,1,1,0,0,124,0,124,0.078,128,40.626,31.743,0,0.022,0.094,1.954E-4,0.016,0.019,189.690,311.676,10.386,198.193,59.923
Track_2933,129,53,0,0,0,0,0,104,0,104,0.510,129,42.149,31.568,0,0.032,0.167,9.615E-4,0.017,0.036,115.528,214.794,13.320,117.546,62.880
Track_2934,130,170,1,1,4,0,0,226,0,226,0.500,130,43.230,31.686,0,0.039,0.236,0.003,0.029,0.039,108.005,307.071,10.085,97.084,54.940
Track_2935,131,25,0,0,0,0,0,48,0,48,0.201,131,47.821,32.032,0,0.023,0.105,0.002,0.014,0.030,251.829,276.767,225.544,253.673,14.764
Track_2936,132,10,0,0,0,0,0,18,4,22,0.077,132,47.976,34.043,0,0.035,0.073,0.001,0.027,0.025,93.871,177.823,11.574,99.332,59.982
Track_2937,133,98,0,0,0,0,0,194,0,194,0.174,133,39.448,34.143,0,0.012,0.046,6.955E-4,0.010,0.008,98.400,172.250,15.402,99.319,28.083
Track_2938,134,145,0,0,1,0,0,282,0,282,0.428,134,49.372,34.058,0,0.028,0.194,7.334E-4,0.019,0.029,72.926,286.287,17.139,48.996,63.353
Track_2939,135,255,3,1,4,0,0,300,0,300,0.253,135,41.832,34.462,0,0.042,0.240,8.184E-4,0.027,0.041,118.629,347.450,12.956,111.793,70.598
Track_2940,136,7,0,0,1,0,0,10,6,16,0.478,136,35.017,34.292,0,0.062,0.230,0.009,0.021,0.087,12.191,15.358,10.404,11.919,1.444
Track_2941,137,193,2,1,5,0,0,254,0,254,1.457,137,45.441,34.927,0,0.039,0.225,5.211E-4,0.030,0.039,96.769,292.986,11.552,86.663,58.230
Track_2942,138,63,2,1,4,0,0,102,4,106,0.594,138,44.303,34.028,0,0.059,0.238,0.005,0.046,0.051,55.066,141.039,13.913,51.149,28.784
Track_2943,139,114,3,1,2,0,0,178,0,178,0.175,139,47.161,33.884,0,0.031,0.177,0.003,0.017,0.035,196.111,296.110,86.200,196.993,54.249
Track_2944,140,119,3,1,2,0,0,186,0,186,0.786,140,48.895,34.332,0,0.027,0.247,0.001,0.016,0.035,108.219,243.841,28.992,105.097,55.380
Track_2945,141,128,1,1,3,0,0,196,0,196,0.356,141,50.353,33.946,0,0.028,0.215,0.003,0.020,0.032,158.891,334.549,12.014,156.823,66.750
Track_2946,142,17,2,1,0,0,0,36,0,36,0.443,142,40.743,34.218,0,0.036,0.085,0.002,0.036,0.025,76.688,129.770,34.350,80.627,23.712
Track_2947,143,18,0,0,0,0,0,34,0,34,0.281,143,39.573,33.505,0,0.024,0.049,0.002,0.024,0.013,52.881,94.292,19.351,46.679,23.004
Track_2948,144,19,2,1,0,0,0,40,0,40,0.510,144,38.329,33.551,0,0.065,0.146,0.007,0.054,0.042,35.122,61.450,11.944,31.162,14.195
Track_2949,145,58,1,1,0,0,0,116,0,116,0.241,145,40.255,33.672,0,0.021,0.081,0.002,0.016,0.018,117.911,184.991,22.362,128.296,42.671
Track_2950,146,69,1,1,2,0,0,124,0,124,0.261,146,40.963,33.539,0,0.024,0.148,0.001,0.018,0.025,141.500,316.555,12.509,141.218,75.575
Track_2951,147,155,0,0,2,0,0,300,0,300,0.162,147,46.509,33.533,0,0.019,0.169,8.384E-4,0.015,0.023,265.497,363.279,113.824,267.583,52.287
Track_2952,148,25,1,1,1,0,0,44,0,44,0.599,148,41.677,33.628,0,0.034,0.208,0.003,0.019,0.046,118.780,202.966,20.837,131.669,48.176
Track_2953,149,168,0,0,3,0,0,300,0,300,0.311,149,43.300,33.750,0,0.032,0.214,0.002,0.023,0.033,112.716,354.513,11.792,89.798,78.394
Track_2954,150,8,0,0,0,0,0,14,0,14,0.603,150,42.066,33.186,0,0.065,0.163,0.010,0.054,0.050,42.719,107.222,10.464,36.177,28.612
Track_2955,151,9,0,0,0,0,0,16,0,16,0.086,151,43.048,33.204,0,0.014,0.044,0.003,0.009,0.015,180.318,248.891,115.234,193.433,45.391
Track_2956,152,29,1,1,0,0,0,58,0,58,0.369,152,44.051,33.447,0,0.043,0.133,0.004,0.038,0.034,97.610,304.104,15.906,57.321,84.569
Track_2957,153,75,0,0,2,0,0,118,0,118,0.273,153,35.644,33.323,0,0.042,0.192,9.607E-4,0.027,0.045,30.882,80.988,11.245,27.660,16.869
Track_2958,154,5,1,1,0,0,0,10,0,10,0.041,154,45.355,35.417,0,0.018,0.035,0.009,0.014,0.012,18.047,25.964,13.528,16.983,4.600
Track_2959,155,181,1,1,7,0,0,300,0,300,0.246,155,40.601,35.791,0,0.033,0.239,0.003,0.023,0.037,139.019,315.156,13.304,120.557,74.018
Track_2960,156,11,1,1,0,0,0,22,0,22,0.128,156,46.903,35.536,0,0.042,0.098,0.011,0.034,0.025,35.279,69.630,16.171,28.752,16.796
Track_2961,157,174,1,1,3,0,0,300,0,300,1.172,157,38.544,36.117,0,0.029,0.248,0.001,0.017,0.038,119.167,283.921,19.723,108.933,55.855
Track_2962,158,72,0,0,0,0,0,142,0,142,0.348,158,51.797,35.495,0,0.029,0.125,0.004,0.018,0.029,90.655,161.454,11.151,100.827,40.056
Track_2963,159,72,0,0,0,0,0,142,0,142,0.348,159,52.836,35.495,0,0.029,0.125,0.004,0.018,0.029,90.655,161.454,11.151,100.828,40.056
Track_2964,160,4,0,0,0,0,0,6,8,14,0.113,160,35.440,35.681,0,0.022,0.029,0.008,0.027,0.012,15.503,17.536,12.404,17.359,2.110
Track_2965,161,172,1,1,5,0,0,192,0,192,0.632,161,44.192,35.077,0,0.036,0.233,0.001,0.021,0.043,217.869,356.600,15.685,232.465,79.860
Track_2966,162,85,0,0,2,0,0,122,0,122,0.041,162,46.197,35.636,0,0.040,0.229,0.001,0.025,0.042,113.709,243.130,12.159,111.041,63.276
Track_2967,163,74,1,1,3,0,0,114,0,114,0.027,163,47.710,35.460,0,0.051,0.236,0.002,0.035,0.050,191.620,312.578,34.375,201.011,70.807
Track_2968,164,55,0,0,1,0,0,82,0,82,0.314,164,48.858,35.329,0,0.024,0.149,0.002,0.019,0.023,183.509,328.218,40.204,173.066,86.811
