Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_24,24,33,0,0,0,0,0,64,0,64,0.273,24,28.439,17.255,0,0.022,0.070,0.001,0.023,0.013,28.190,42.087,17.158,26.299,8.056
Track_25,25,151,0,0,0,0,0,300,0,300,0.271,25,31.867,17.045,0,0.009,0.028,7.274E-4,0.007,0.006,49.114,92.912,18.339,44.778,20.396
Track_26,26,151,0,0,0,0,0,300,0,300,0.271,26,31.044,16.982,0,0.008,0.026,6.838E-4,0.008,0.005,78.225,102.472,45.144,80.858,14.126
Track_27,27,119,0,0,0,0,0,236,12,248,0.353,27,29.882,16.708,0,0.011,0.061,5.919E-4,0.010,0.008,55.929,69.542,39.853,56.490,7.254
Track_28,28,147,0,0,0,0,0,292,8,300,0.292,28,31.449,19.321,0,0.014,0.062,0.001,0.010,0.011,68.391,111.056,29.137,67.265,16.396
Track_29,29,4,0,0,0,0,0,6,14,20,0.070,29,25.979,18.915,0,0.018,0.024,0.008,0.022,0.009,9.729,12.442,8.065,9.438,1.642
Track_30,30,150,1,1,0,0,0,300,0,300,0.663,30,31.427,18.713,0,0.015,0.164,7.956E-4,0.011,0.016,72.154,112.287,44.591,68.357,14.978
Track_31,31,9,0,0,0,0,0,16,0,16,0.112,31,29.155,18.809,0,0.018,0.056,0.003,0.018,0.017,28.652,35.597,9.410,30.613,7.607
Track_32,32,151,0,0,0,0,0,300,0,300,0.361,32,28.747,18.333,0,0.010,0.045,6.742E-4,0.008,0.006,66.663,94.158,42.047,68.101,11.063
Track_33,33,151,0,0,0,0,0,300,0,300,0.340,33,27.966,18.407,0,0.008,0.024,5.470E-4,0.008,0.005,71.329,90.688,48.946,71.612,8.957
Track_34,34,106,0,0,0,0,0,210,0,210,0.435,34,26.785,18.072,0,0.018,0.095,0.003,0.014,0.014,45.469,68.950,20.598,47.743,12.076
Track_35,35,151,0,0,0,0,0,300,0,300,0.256,35,25.786,20.384,0,0.008,0.026,6.771E-4,0.007,0.004,102.364,133.881,70.231,103.997,12.365
Track_36,36,151,0,0,0,0,0,300,0,300,0.366,36,36.009,20.231,0,0.009,0.033,5.586E-4,0.007,0.005,83.020,133.672,36.611,83.500,24.869
Track_37,37,40,2,1,0,0,0,82,4,86,0.164,37,35.641,19.856,0,0.010,0.020,4.643E-4,0.009,0.006,33.857,46.956,22.958,34.274,5.764
Track_38,38,151,0,0,0,0,0,300,0,300,0.353,38,31.979,19.697,0,0.009,0.029,7.463E-4,0.008,0.005,72.911,104.728,41.411,72.438,16.042
Track_39,39,151,0,0,0,0,0,300,0,300,0.442,39,29.014,19.808,0,0.013,0.084,0.002,0.009,0.012,43.559,77.457,22.621,43.278,9.147
Track_40,40,151,0,0,0,0,0,300,0,300,0.182,40,27.543,19.625,0,0.009,0.028,2.196E-4,0.009,0.006,39.678,63.318,16.538,40.320,10.226
Track_41,41,151,0,0,0,0,0,300,0,300,0.402,41,30.205,19.440,0,0.010,0.036,3.882E-4,0.009,0.006,78.696,99.803,52.207,79.882,11.293
Track_42,42,42,0,0,0,0,0,82,0,82,0.262,42,26.629,19.514,0,0.019,0.079,0.001,0.013,0.019,78.232,86.615,66.629,79.263,4.419
Track_43,43,63,0,0,0,0,0,124,0,124,0.164,43,32.476,21.730,0,0.010,0.048,9.885E-4,0.007,0.009,74.523,106.694,44.423,77.657,16.151
Track_44,44,151,0,0,0,0,0,300,0,300,0.462,44,36.665,21.529,0,0.008,0.030,0.001,0.007,0.005,114.358,162.816,61.717,114.563,28.290
Track_45,45,151,0,0,0,0,0,300,0,300,0.224,45,26.119,21.422,0,0.009,0.027,9.582E-4,0.007,0.005,47.720,80.561,19.273,52.060,15.507
Track_46,46,151,0,0,0,0,0,300,0,300,0.297,46,29.841,21.120,0,0.011,0.037,2.022E-4,0.009,0.007,121.353,152.789,96.957,120.140,11.412
Track_47,47,39,0,0,0,0,0,76,0,76,0.192,47,31.420,21.096,0,0.015,0.037,0.003,0.013,0.008,28.135,38.831,11.500,28.872,7.200
Track_48,48,124,1,1,0,0,0,248,0,248,0.203,48,24.295,21.000,0,0.013,0.049,8.183E-4,0.011,0.010,60.268,72.499,48.960,60.223,4.336
Track_49,49,36,0,0,0,0,0,70,0,70,0.214,49,25.313,20.960,0,0.011,0.036,0.001,0.008,0.009,43.018,51.446,32.990,43.215,3.983
Track_50,50,69,0,0,0,0,0,136,0,136,0.323,50,27.923,20.469,0,0.012,0.039,0.002,0.011,0.008,34.912,47.197,20.949,34.525,7.058
Track_51,51,65,0,0,0,0,0,128,0,128,0.175,51,24.993,22.454,0,0.014,0.051,0.001,0.012,0.010,24.703,42.253,12.800,23.176,7.339
Track_52,52,8,1,1,0,0,0,16,0,16,0.019,52,30.084,22.346,0,0.021,0.036,0.008,0.015,0.013,13.889,17.744,9.450,15.199,3.056
Track_53,53,150,1,1,0,0,0,300,0,300,0.313,53,22.633,22.190,0,0.016,0.111,0.001,0.012,0.015,32.281,48.184,18.540,32.616,7.642
Track_54,54,16,1,1,0,0,0,32,0,32,0.664,54,27.712,21.860,0,0.030,0.076,0.003,0.030,0.023,51.261,80.517,32.874,46.880,15.083
Track_55,55,151,0,0,0,0,0,300,0,300,0.279,55,30.584,21.771,0,0.010,0.050,9.756E-4,0.009,0.007,71.464,116.572,24.926,70.079,20.663
Track_56,56,29,1,1,0,0,0,58,0,58,0.151,56,29.541,21.817,0,0.013,0.023,0.003,0.013,0.006,21.094,29.419,11.158,21.275,4.469
Track_57,57,151,0,0,0,0,0,300,0,300,0.347,57,35.215,21.651,0,0.009,0.043,3.021E-4,0.009,0.007,80.379,133.299,53.566,74.936,17.610
Track_58,58,140,0,0,0,0,0,278,0,278,0.325,58,42.842,2.126,0,0.010,0.052,5.785E-4,0.008,0.007,39.258,56.768,21.197,38.502,6.842
Track_59,59,103,0,0,0,0,0,204,0,204,0.902,59,43.730,1.844,0,0.016,0.065,9.620E-4,0.013,0.012,32.347,66.675,12.028,31.049,11.909
Track_60,60,15,0,0,0,0,0,28,2,30,0.016,60,43.154,4.025,0,0.013,0.036,0.002,0.009,0.010,27.704,34.295,22.964,27.961,2.753
Track_61,61,106,1,1,0,0,0,212,0,212,0.102,61,42.346,3.568,0,0.012,0.037,0.002,0.010,0.007,19.087,29.852,8.109,19.060,4.273
Track_62,62,13,0,0,0,0,0,24,0,24,0.198,62,46.001,3.482,0,0.016,0.029,0.008,0.018,0.007,10.633,12.587,8.596,10.811,1.264
Track_63,63,14,1,1,0,0,0,28,0,28,0.142,63,43.918,3.229,0,0.018,0.057,0.009,0.013,0.013,11.667,16.640,8.012,12.012,2.432
Track_64,64,151,0,0,0,0,0,300,0,300,0.350,64,43.101,2.648,0,0.009,0.026,8.827E-4,0.009,0.005,58.137,100.252,22.341,61.561,21.350
Track_65,65,151,0,0,0,0,0,300,0,300,0.302,65,44.853,2.456,0,0.008,0.080,6.793E-4,0.007,0.008,51.776,83.219,27.593,44.859,15.743
Track_66,66,151,0,0,0,0,0,300,0,300,0.248,66,41.508,2.488,0,0.014,0.101,6.349E-4,0.010,0.014,56.975,85.577,35.341,55.002,11.376
Track_67,67,151,0,0,0,0,0,300,0,300,0.304,67,40.068,6.095,0,0.008,0.024,1.288E-4,0.007,0.004,36.657,56.823,20.739,34.458,9.050
Track_68,68,85,1,1,0,0,0,170,0,170,0.702,68,44.123,6.207,0,0.015,0.050,0.002,0.014,0.008,14.721,21.203,8.770,14.794,3.157
Track_69,69,80,0,0,0,0,0,158,0,158,1.223,69,44.910,5.914,0,0.012,0.042,6.735E-4,0.010,0.008,18.521,27.365,8.386,20.020,5.378
Track_70,70,128,2,1,0,0,0,258,0,258,0.097,70,40.174,5.228,0,0.011,0.039,2.851E-4,0.010,0.007,37.851,65.574,17.839,37.203,10.718
Track_71,71,25,0,0,0,0,0,48,0,48,0.145,71,41.294,5.093,0,0.011,0.025,0.001,0.009,0.008,43.400,51.148,35.787,43.544,3.612
Track_72,72,151,0,0,0,0,0,300,0,300,0.245,72,43.143,4.403,0,0.009,0.034,6.786E-4,0.008,0.006,64.882,106.847,27.100,58.500,22.207
Track_73,73,151,0,0,0,0,0,300,0,300,0.340,73,41.295,4.180,0,0.006,0.020,6.738E-4,0.006,0.004,95.998,111.657,79.878,95.879,6.518
Track_74,74,151,0,0,0,0,0,300,0,300,0.359,74,37.736,7.602,0,0.006,0.020,3.838E-4,0.006,0.003,86.798,117.069,66.340,85.574,12.618
Track_75,75,151,0,0,0,0,0,300,0,300,0.346,75,40.888,7.510,0,0.008,0.041,9.351E-4,0.007,0.007,62.414,108.523,12.639,65.354,27.653
Track_76,76,56,1,1,0,0,0,112,0,112,0.698,76,44.227,7.651,0,0.012,0.059,0.002,0.010,0.009,38.597,83.007,15.153,36.548,18.966
Track_77,77,151,0,0,0,0,0,300,0,300,0.314,77,40.278,7.286,0,0.007,0.039,6.983E-4,0.006,0.005,53.894,78.199,16.680,55.360,14.989
Track_78,78,76,0,0,0,0,0,150,0,150,0.139,78,39.532,6.902,0,0.012,0.054,0.001,0.010,0.009,35.778,70.909,10.582,31.517,16.216
Track_79,79,106,0,0,0,0,0,210,0,210,0.226,79,42.647,6.832,0,0.009,0.043,2.962E-4,0.008,0.006,103.038,136.882,21.163,110.524,26.139
Track_80,80,151,0,0,0,0,0,300,0,300,0.481,80,37.208,6.734,0,0.011,0.045,0.002,0.009,0.007,37.653,72.767,17.448,28.454,16.631
Track_81,81,40,1,1,0,0,0,80,0,80,0.307,81,40.651,6.546,0,0.013,0.048,0.002,0.010,0.008,15.595,19.759,8.423,16.132,2.590
Track_82,82,108,0,0,0,0,0,214,0,214,0.473,82,39.541,8.923,0,0.017,0.068,0.001,0.015,0.011,20.281,35.762,9.934,19.125,6.223
Track_83,83,151,0,0,0,0,0,300,0,300,0.351,83,41.356,8.730,0,0.009,0.026,6.931E-4,0.008,0.005,67.734,104.403,9.545,66.485,18.674
Track_84,84,34,0,0,0,0,0,66,0,66,0.297,84,43.090,8.840,0,0.013,0.059,9.293E-4,0.010,0.011,26.861,32.837,19.300,27.355,3.454
Track_85,85,16,0,0,0,0,0,30,0,30,0.076,85,40.054,8.620,0,0.027,0.049,0.004,0.026,0.013,31.968,42.756,12.995,33.820,6.853
Track_86,86,75,1,1,0,0,0,150,0,150,0.269,86,36.820,8.405,0,0.015,0.039,0.001,0.014,0.009,55.485,69.629,43.609,54.382,5.544
Track_87,87,28,1,1,0,0,0,56,0,56,0.104,87,37.156,8.202,0,0.021,0.096,3.032E-4,0.013,0.023,44.390,53.715,39.964,43.540,3.642
Track_88,88,35,0,0,0,0,0,68,0,68,0.263,88,43.397,8.195,0,0.014,0.038,0.003,0.010,0.010,43.379,59.108,26.068,48.207,10.866
Track_89,89,151,0,0,0,0,0,300,0,300,0.344,89,42.240,7.893,0,0.008,0.024,4.741E-4,0.007,0.004,88.875,111.166,65.849,89.865,8.508
Track_90,90,121,0,0,0,0,0,240,0,240,0.264,90,37.802,10.504,0,0.015,0.066,0.001,0.014,0.010,21.651,31.530,8.164,23.017,5.718
Track_91,91,71,0,0,0,0,0,140,0,140,0.054,91,39.507,10.234,0,0.009,0.048,8.544E-4,0.007,0.009,42.084,52.381,14.868,42.395,5.875
Track_92,92,151,0,0,0,0,0,300,0,300,0.311,92,34.405,9.961,0,0.009,0.028,9.506E-4,0.008,0.005,45.408,82.529,21.304,40.541,15.908
Track_93,93,128,0,0,0,0,0,254,0,254,0.245,93,35.467,9.691,0,0.011,0.133,0.002,0.007,0.016,51.783,76.225,26.912,52.428,11.949
Track_94,94,101,0,0,0,0,0,200,0,200,0.125,94,36.686,9.623,0,0.010,0.033,0.001,0.008,0.005,32.250,48.855,8.830,32.752,8.687
Track_95,95,27,1,1,0,0,0,54,0,54,0.145,95,37.989,9.606,0,0.030,0.092,0.004,0.022,0.025,11.143,18.041,8.102,10.759,2.499
Track_96,96,151,0,0,0,0,0,300,0,300,0.301,96,34.738,9.339,0,0.010,0.027,5.882E-4,0.009,0.005,59.432,81.766,35.882,60.125,9.819
Track_97,97,151,0,0,0,0,0,300,0,300,0.282,97,36.484,9.065,0,0.007,0.022,4.467E-4,0.007,0.004,63.108,86.574,28.354,64.649,10.265
Track_98,98,85,0,0,0,0,0,168,0,168,0.280,98,33.926,11.353,0,0.011,0.032,6.512E-4,0.010,0.007,29.783,38.485,20.183,29.803,3.707
Track_99,99,151,0,0,0,0,0,300,0,300,0.311,99,37.504,11.010,0,0.009,0.027,5.830E-4,0.008,0.005,57.396,96.900,26.065,58.906,17.136
Track_100,100,84,0,0,0,0,0,166,0,166,0.035,100,38.367,10.887,0,0.008,0.035,5.650E-4,0.008,0.005,27.814,40.195,8.954,28.526,5.776
Track_101,101,151,0,0,0,0,0,300,0,300,0.286,101,33.395,10.764,0,0.010,0.042,0.002,0.009,0.007,44.503,72.646,24.716,43.060,11.250
Track_102,102,151,0,0,0,0,0,300,0,300,0.436,102,40.984,10.601,0,0.010,0.033,1.181E-4,0.009,0.006,90.709,122.016,71.492,87.459,12.482
Track_103,103,134,0,0,0,0,0,266,0,266,0.216,103,42.964,10.554,0,0.011,0.073,5.800E-4,0.008,0.011,43.823,67.310,25.091,43.486,10.209
Track_104,104,151,0,0,0,0,0,300,0,300,0.221,104,21.582,28.161,0,0.008,0.026,5.680E-4,0.008,0.004,53.065,70.429,31.898,52.761,7.925
Track_105,105,151,0,0,0,0,0,300,0,300,0.368,105,28.588,28.122,0,0.009,0.029,0.001,0.008,0.005,110.944,152.168,61.767,112.766,19.097
Track_106,106,151,0,0,0,0,0,300,0,300,0.252,106,25.666,27.971,0,0.015,0.052,0.001,0.012,0.011,110.929,158.588,79.930,110.405,16.077
Track_107,107,151,0,0,0,0,0,300,0,300,0.233,107,22.805,27.988,0,0.012,0.058,1.775E-4,0.008,0.011,74.764,95.976,26.728,79.755,16.941
Track_108,108,150,1,1,0,0,0,300,0,300,0.340,108,33.804,27.814,0,0.015,0.144,3.153E-4,0.010,0.018,56.402,84.807,18.343,57.289,12.842
Track_109,109,151,0,0,0,0,0,300,0,300,0.337,109,24.363,27.676,0,0.010,0.036,6.682E-4,0.008,0.006,59.811,82.724,46.097,59.623,7.575
Track_110,110,151,0,0,0,0,0,300,0,300,0.181,110,34.075,28.848,0,0.013,0.055,4.706E-4,0.011,0.009,153.261,209.244,98.865,155.265,25.588
Track_111,111,63,0,0,0,0,0,124,0,124,0.174,111,26.240,28.664,0,0.014,0.060,6.650E-4,0.011,0.010,38.630,63.126,20.691,39.421,7.794
Track_112,112,46,0,0,0,0,0,90,0,90,0.147,112,40.149,28.620,0,0.006,0.012,0.002,0.005,0.002,73.609,100.221,55.143,69.744,12.384
Track_113,113,126,0,0,0,0,0,250,0,250,0.302,113,31.597,28.573,0,0.011,0.061,5.851E-4,0.009,0.009,110.847,139.464,61.068,111.502,15.524
Track_114,114,150,1,1,0,0,0,300,0,300,0.316,114,31.079,28.127,0,0.015,0.188,7.697E-4,0.012,0.018,95.345,140.394,55.993,96.157,17.747
Track_115,115,144,0,0,0,0,0,286,0,286,0.276,115,37.162,28.156,0,0.010,0.058,5.662E-4,0.008,0.007,15.042,23.826,8.437,14.634,2.960
Track_116,116,151,0,0,0,0,0,300,0,300,0.402,116,22.867,29.085,0,0.015,0.064,0.001,0.012,0.011,27.237,54.984,11.124,26.760,7.075
Track_117,117,151,0,0,0,0,0,300,0,300,0.348,117,21.029,29.223,0,0.011,0.031,8.712E-4,0.009,0.006,37.745,51.796,24.487,38.077,4.765
Track_118,118,151,0,0,0,0,0,300,0,300,0.337,118,28.036,29.070,0,0.009,0.037,7.178E-4,0.008,0.007,62.881,87.266,28.237,63.228,11.196
Track_119,119,151,0,0,0,0,0,300,0,300,0.251,119,29.606,28.993,0,0.007,0.017,7.608E-4,0.006,0.004,133.126,194.634,87.464,130.141,20.918
Track_120,120,48,0,0,0,0,0,94,8,102,0.191,120,30.014,28.955,0,0.013,0.041,0.002,0.012,0.009,61.941,78.870,48.745,61.445,6.425
Track_121,121,151,0,0,0,0,0,300,0,300,0.295,121,28.739,28.831,0,0.010,0.030,3.283E-4,0.009,0.005,72.228,108.842,40.668,70.717,13.791
Track_122,122,151,0,0,0,0,0,300,0,300,0.148,122,26.885,29.505,0,0.013,0.058,0.001,0.011,0.010,93.218,131.258,69.386,91.524,12.057
Track_123,123,151,0,0,0,0,0,300,0,300,0.337,123,23.939,29.470,0,0.010,0.030,5.787E-4,0.009,0.006,84.373,116.902,62.223,79.108,14.265
Track_124,124,151,0,0,0,0,0,300,0,300,0.419,124,30.289,29.339,0,0.009,0.034,6.795E-4,0.007,0.006,69.156,117.006,39.520,70.135,16.628
Track_125,125,151,0,0,0,0,0,300,0,300,0.425,125,18.752,29.350,0,0.020,0.090,3.304E-4,0.015,0.016,28.392,46.032,14.345,26.851,7.562
Track_126,126,151,0,0,0,0,0,300,0,300,0.255,126,21.857,29.251,0,0.008,0.025,2.255E-4,0.008,0.004,64.499,79.064,39.899,65.312,7.045
Track_127,127,151,0,0,0,0,0,300,0,300,0.313,127,26.091,29.151,0,0.010,0.027,0.002,0.009,0.005,64.223,95.539,43.092,63.717,11.457
Track_128,128,151,0,0,0,0,0,300,0,300,0.323,128,25.198,29.250,0,0.012,0.036,0.001,0.010,0.007,49.862,81.987,22.629,49.488,11.554
Track_129,129,151,0,0,0,0,0,300,0,300,0.343,129,18.388,30.020,0,0.013,0.041,0.001,0.013,0.007,24.151,37.432,9.973,24.941,5.725
Track_130,130,22,2,1,0,0,0,46,4,50,0.104,130,29.306,30.064,0,0.011,0.031,0.002,0.010,0.007,52.570,76.568,39.300,49.390,10.319
Track_131,131,151,0,0,0,0,0,300,0,300,0.292,131,17.778,29.979,0,0.011,0.032,0.001,0.010,0.006,25.904,34.665,16.744,25.543,3.529
Track_132,132,34,0,0,0,0,0,66,0,66,0.090,132,17.036,29.990,0,0.017,0.042,0.003,0.014,0.011,23.239,28.554,18.863,23.527,2.169
Track_133,133,44,0,0,0,0,0,86,0,86,0.353,133,40.010,29.900,0,0.018,0.070,2.020E-4,0.012,0.016,84.460,105.135,67.965,84.577,8.890
Track_134,134,128,1,1,0,0,0,256,0,256,0.063,134,35.329,29.747,0,0.040,0.220,0.003,0.031,0.034,30.850,59.850,10.994,29.643,10.940
Track_135,135,151,0,0,0,0,0,300,0,300,0.183,135,33.012,29.706,0,0.034,0.149,0.002,0.030,0.023,24.344,53.890,9.178,22.224,8.500
Track_136,136,151,0,0,0,0,0,300,0,300,0.365,136,27.944,30.412,0,0.012,0.039,2.169E-4,0.009,0.009,71.276,108.081,27.972,73.829,15.586
Track_137,137,58,0,0,0,0,0,114,0,114,0.131,137,21.271,30.482,0,0.019,0.063,4.111E-4,0.017,0.012,46.721,58.146,38.107,46.338,4.679
Track_138,138,74,0,0,0,0,0,146,0,146,0.701,138,22.869,30.330,0,0.039,0.105,0.001,0.034,0.024,17.407,29.711,8.858,17.155,4.868
Track_139,139,73,0,0,0,0,0,144,0,144,0.230,139,29.906,30.248,0,0.013,0.038,9.143E-4,0.011,0.008,122.549,166.573,74.674,124.823,22.793
Track_140,140,151,0,0,0,0,0,300,0,300,0.441,140,25.569,30.027,0,0.012,0.039,0.002,0.011,0.008,94.890,139.887,47.610,95.920,18.299
Track_141,141,151,0,0,0,0,0,300,0,300,0.289,141,20.499,30.133,0,0.013,0.041,3.108E-4,0.012,0.007,31.294,52.271,16.504,31.590,6.292
Track_142,142,151,0,0,0,0,0,300,0,300,0.322,142,16.853,30.636,0,0.011,0.043,6.686E-4,0.010,0.007,35.732,44.948,23.275,36.260,4.990
Track_143,143,22,1,1,0,0,0,44,0,44,0.090,143,25.500,30.678,0,0.015,0.033,0.002,0.014,0.008,50.081,67.497,35.945,50.941,7.274
Track_144,144,151,0,0,0,0,0,300,0,300,0.253,144,19.771,30.590,0,0.010,0.030,0.002,0.009,0.006,27.871,40.215,9.930,28.946,7.168
Track_145,145,151,0,0,0,0,0,300,0,300,0.289,145,15.617,30.540,0,0.013,0.036,8.638E-4,0.012,0.008,55.931,66.183,38.898,56.555,5.316
Track_146,146,11,0,0,0,0,0,20,0,20,0.056,146,35.066,30.619,0,0.048,0.114,0.020,0.052,0.027,24.547,33.694,12.364,26.096,6.632
Track_147,147,11,0,0,0,0,0,20,0,20,0.187,147,33.517,30.508,0,0.098,0.250,0.016,0.088,0.070,15.412,26.396,8.229,12.999,5.838
Track_148,148,151,0,0,0,0,0,300,0,300,0.305,148,18.607,31.182,0,0.008,0.020,0.001,0.008,0.004,56.741,65.448,41.992,57.494,4.464
Track_149,149,5,0,0,0,0,0,8,8,16,0.172,149,31.717,31.186,0,0.107,0.222,0.010,0.167,0.104,9.821,11.418,8.078,9.827,1.419
Track_150,150,25,0,0,0,0,0,48,0,48,0.348,150,30.859,31.165,0,0.031,0.079,0.005,0.028,0.022,13.504,22.901,8.493,12.520,3.573
Track_151,151,42,0,0,0,0,0,82,8,90,0.175,151,28.294,31.027,0,0.022,0.063,0.003,0.018,0.015,23.572,44.595,11.131,22.414,8.026
Track_152,152,151,0,0,0,0,0,300,0,300,0.311,152,26.687,30.883,0,0.008,0.028,3.203E-4,0.007,0.005,57.252,109.753,32.329,54.804,16.322
Track_153,153,151,0,0,0,0,0,300,0,300,0.339,153,24.983,30.874,0,0.013,0.041,0.001,0.011,0.008,51.663,82.947,19.223,52.714,12.617
Track_154,154,125,0,0,0,0,0,248,0,248,0.347,154,2.530,30.692,0,0.014,0.032,0.001,0.014,0.007,12.507,18.418,8.451,12.376,1.984
Track_155,155,147,1,1,0,0,0,294,0,294,0.528,155,36.126,22.827,0,0.021,0.139,0.001,0.015,0.020,24.190,53.016,8.119,18.338,12.481
Track_156,156,151,0,0,0,0,0,300,0,300,0.400,156,24.802,22.912,0,0.012,0.034,3.056E-4,0.010,0.007,44.257,66.983,23.266,43.752,8.326
Track_157,157,151,0,0,0,0,0,300,0,300,0.354,157,31.095,22.902,0,0.010,0.028,9.318E-4,0.009,0.005,83.914,117.209,56.602,85.242,12.042
Track_158,158,151,0,0,0,0,0,300,0,300,0.424,158,30.274,22.863,0,0.009,0.027,6.445E-4,0.008,0.005,49.105,70.884,27.182,49.530,9.636
Track_159,159,150,1,1,0,0,0,300,0,300,0.220,159,32.494,22.790,0,0.010,0.129,0.001,0.008,0.014,72.077,120.390,24.163,73.886,23.518
Track_160,160,77,0,0,0,0,0,152,0,152,0.236,160,26.536,22.735,0,0.015,0.078,9.944E-4,0.011,0.014,33.060,48.136,16.271,34.942,9.117
