Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_21,21,2,0,0,0,0,0,0.050,2.350,2.400,0.166,21,3.719,4.420,0,3.330,3.330,3.330,3.330,NaN,23.965,24.170,23.760,24.170,0.205
Track_22,22,2,0,0,0,0,0,0.050,3.150,3.200,0.093,22,3.696,4.629,0,1.855,1.855,1.855,1.855,NaN,23.489,23.608,23.369,23.608,0.119
Track_23,23,3,0,0,0,0,0,0.100,3.150,3.250,0.227,23,3.698,4.153,0,2.273,2.994,1.553,2.994,1.019,23.110,23.210,22.996,23.123,0.088
Track_24,24,11,1,1,0,0,0,0.550,3.200,3.750,0.020,24,3.699,4.878,0,1.671,3.659,0.439,1.543,1.116,24.025,24.685,23.187,24.012,0.443
Track_25,25,2,0,0,0,0,0,0.050,3.300,3.350,0.017,25,3.701,4.057,0,0.343,0.343,0.343,0.343,NaN,24.300,24.814,23.786,24.814,0.514
Track_26,26,11,1,1,0,0,0,0.550,3.400,3.950,0.434,26,3.702,4.216,0,1.202,3.546,0.215,0.851,1.096,24.265,25.595,22.736,24.071,0.862
Track_27,27,4,1,1,0,0,0,0.200,3.950,4.150,0.131,27,3.700,4.902,0,0.933,1.420,0.103,1.276,0.723,23.888,24.464,23.486,24.052,0.398
Track_28,28,3,0,0,0,0,0,0.100,3.950,4.050,0.044,28,3.694,4.338,0,1.299,1.731,0.868,1.731,0.610,23.689,24.604,22.998,23.465,0.675
Track_29,29,2,0,0,0,0,0,0.050,4.200,4.250,0.002,29,3.695,4.598,0,0.039,0.039,0.039,0.039,NaN,22.961,23.415,22.507,23.415,0.454
Track_30,30,2,0,0,0,0,0,0.050,4.300,4.350,0.049,30,3.700,4.203,0,0.987,0.987,0.987,0.987,NaN,23.759,24.208,23.310,24.208,0.449
Track_31,31,5,1,1,0,0,0,0.250,4.400,4.650,0.535,31,3.696,4.739,0,2.531,3.803,0.582,3.109,1.386,23.942,24.818,21.907,24.298,1.047
Track_32,32,3,0,0,0,0,0,0.100,4.500,4.600,0.005,32,3.698,4.402,0,2.621,2.674,2.568,2.674,0.075,23.297,23.782,22.924,23.184,0.359
Track_33,33,7,0,0,0,0,0,0.300,4.900,5.200,0.069,33,3.699,4.439,0,2.021,3.656,0.913,2.212,1.183,24.418,26.344,23.378,23.992,0.956
Track_34,34,4,0,0,0,0,0,0.150,5.250,5.400,0.246,34,3.698,4.836,0,1.646,3.772,0.476,0.691,1.844,24.154,25.513,23.491,23.893,0.797
Track_35,35,2,0,0,0,0,0,0.050,5.300,5.350,0.069,35,3.699,4.050,0,1.382,1.382,1.382,1.382,NaN,23.864,24.988,22.741,24.988,1.124
Track_36,36,2,0,0,0,0,0,0.050,5.550,5.600,0.191,36,3.701,4.874,0,3.824,3.824,3.824,3.824,NaN,23.884,24.154,23.615,24.154,0.270
Track_37,37,3,0,0,0,0,0,0.100,5.650,5.750,0.020,37,3.700,4.613,0,3.634,3.832,3.437,3.832,0.280,23.665,23.830,23.488,23.677,0.140
Track_38,38,3,0,0,0,0,0,0.100,5.750,5.850,0.034,38,3.699,3.907,0,1.740,2.048,1.431,2.048,0.436,23.456,24.131,22.800,23.437,0.544
Track_39,39,10,1,1,0,0,0,0.500,5.800,6.300,0.089,39,3.690,4.907,0,1.716,3.103,0.000,2.099,1.027,23.636,25.198,22.788,23.586,0.667
Track_40,40,3,0,0,0,0,0,0.100,5.900,6.000,0.150,40,3.702,4.103,0,1.507,2.619,0.395,2.619,1.573,24.004,24.216,23.695,24.100,0.224
Track_41,41,8,1,1,0,0,0,0.400,5.950,6.350,0.226,41,3.699,4.443,0,2.422,3.964,0.089,2.733,1.595,23.767,24.319,22.607,23.800,0.506
Track_42,42,4,1,1,0,0,0,0.200,6.100,6.300,0.152,42,3.711,3.831,0,1.563,2.896,0.552,1.241,1.205,23.301,23.944,22.955,23.249,0.386
Track_43,43,2,0,0,0,0,0,0.050,4.950,5.000,0.117,43,3.698,4.992,0,2.344,2.344,2.344,2.344,NaN,24.194,24.400,23.989,24.400,0.205
Track_44,44,21,5,1,0,0,0,1.250,6.400,7.650,0.314,44,3.698,4.749,0,1.651,3.991,0.091,1.355,1.286,24.242,25.661,22.842,24.182,0.731
Track_45,45,2,0,0,0,0,0,0.050,6.600,6.650,0.010,45,3.698,4.946,0,0.196,0.196,0.196,0.196,NaN,22.869,23.538,22.200,23.538,0.669
Track_46,46,9,2,1,0,0,0,0.500,6.750,7.250,0.247,46,3.699,4.459,0,1.357,2.660,0.442,1.686,0.905,23.954,25.525,22.786,23.985,0.686
Track_47,47,3,0,0,0,0,0,0.100,6.950,7.050,0.068,47,3.701,4.118,0,1.418,2.091,0.745,2.091,0.952,23.041,23.624,22.174,23.324,0.625
Track_48,48,3,0,0,0,0,0,0.100,7.150,7.250,0.007,48,8.562,16.761,0,0.714,0.783,0.644,0.783,0.098,8.049,8.610,7.588,7.949,0.423
Track_49,49,2,0,0,0,0,0,0.050,5.400,5.450,0.129,49,3.700,3.945,0,2.586,2.586,2.586,2.586,NaN,24.325,24.605,24.045,24.605,0.280
Track_50,50,5,0,0,0,0,0,0.200,7.700,7.900,0.069,50,3.699,4.856,0,1.816,2.942,0.195,2.138,1.159,24.438,25.053,23.775,24.629,0.490
Track_51,51,7,0,0,0,0,0,0.300,7.800,8.100,0.180,51,3.701,4.047,0,1.340,2.472,0.056,1.936,1.079,23.455,24.804,22.234,23.481,0.810
Track_52,52,6,0,0,0,0,0,0.250,8.100,8.350,0.194,52,3.700,4.520,0,1.715,2.981,0.328,1.874,1.037,23.671,24.461,23.162,23.489,0.440
Track_53,53,3,0,0,0,0,0,0.100,8.050,8.150,0.143,53,3.697,4.957,0,1.435,1.749,1.120,1.749,0.445,23.286,24.067,22.423,23.368,0.674
Track_54,54,2,0,0,0,0,0,0.050,7.950,8.000,0.005,54,3.699,4.647,0,0.096,0.096,0.096,0.096,NaN,23.484,23.790,23.178,23.790,0.306
Track_55,55,2,0,0,0,0,0,0.050,8.300,8.350,0.057,55,3.701,5.000,0,1.140,1.140,1.140,1.140,NaN,23.944,24.709,23.178,24.709,0.765
Track_56,56,2,0,0,0,0,0,0.050,8.400,8.450,0.153,56,3.699,3.895,0,3.068,3.068,3.068,3.068,NaN,24.484,24.516,24.452,24.516,0.032
Track_57,57,5,0,0,0,0,0,0.200,8.650,8.850,0.100,57,3.704,4.970,0,0.512,0.912,0.093,0.688,0.361,24.183,25.245,23.404,24.251,0.660
Track_58,58,2,0,0,0,0,0,0.050,8.650,8.700,0.182,58,3.720,3.826,0,3.641,3.641,3.641,3.641,NaN,23.029,23.333,22.724,23.333,0.305
Track_59,59,7,2,1,0,0,0,0.400,8.650,9.050,0.156,59,3.700,4.377,0,1.006,2.485,0.070,0.896,0.867,23.752,24.334,23.129,23.708,0.439
Track_60,60,13,0,0,0,0,0,0.600,8.900,9.500,0.006,60,3.700,4.857,0,2.069,3.881,0.160,2.821,1.280,23.979,24.985,23.220,23.821,0.539
Track_61,61,2,0,0,0,0,0,0.050,7.400,7.450,0.077,61,3.698,3.954,0,1.549,1.549,1.549,1.549,NaN,24.165,24.667,23.663,24.667,0.502
Track_62,62,2,0,0,0,0,0,0.050,8.450,8.500,0.108,62,3.696,4.433,0,2.155,2.155,2.155,2.155,NaN,24.213,24.486,23.941,24.486,0.273
Track_63,63,2,0,0,0,0,0,0.050,7.000,7.050,0.030,63,8.713,16.019,0,0.598,0.598,0.598,0.598,NaN,7.007,7.319,6.695,7.319,0.312
Track_64,64,2,0,0,0,0,0,0.050,9.550,9.600,0.007,64,3.700,4.899,0,0.139,0.139,0.139,0.139,NaN,24.582,25.638,23.525,25.638,1.056
Track_65,65,2,0,0,0,0,0,0.050,9.500,9.550,0.041,65,3.700,3.955,0,0.827,0.827,0.827,0.827,NaN,23.798,24.012,23.583,24.012,0.214
Track_66,66,5,0,0,0,0,0,0.200,9.650,9.850,0.279,66,3.699,4.494,0,1.397,2.057,0.417,1.902,0.749,24.069,24.732,23.474,24.009,0.524
Track_67,67,2,0,0,0,0,0,0.050,9.050,9.100,0.008,67,3.706,3.976,0,0.156,0.156,0.156,0.156,NaN,23.796,24.255,23.336,24.255,0.459
Track_68,68,2,0,0,0,0,0,0.050,9.350,9.400,0.169,68,3.699,4.349,0,3.384,3.384,3.384,3.384,NaN,23.379,23.462,23.297,23.462,0.083
Track_69,69,7,0,0,0,0,0,0.300,9.900,10.200,0.015,69,3.699,4.945,0,1.714,2.872,0.859,2.139,0.835,23.764,24.927,22.635,24.089,0.715
Track_70,70,18,0,0,0,0,0,0.850,9.700,10.550,0.029,70,14.287,2.613,0,0.807,2.108,0.270,0.723,0.536,10.853,16.109,8.070,10.130,2.227
Track_71,71,7,1,1,0,0,0,0.350,9.850,10.200,0.009,71,3.698,4.412,0,1.612,2.830,0.246,2.437,1.166,23.786,25.031,22.335,24.064,0.885
Track_72,72,4,0,0,0,0,0,0.150,10.250,10.400,0.364,72,3.700,4.371,0,2.443,3.772,0.616,2.942,1.636,24.130,25.114,23.489,24.169,0.618
Track_73,73,2,0,0,0,0,0,0.050,10.250,10.300,0.077,73,3.703,3.982,0,1.534,1.534,1.534,1.534,NaN,23.558,23.600,23.516,23.600,0.042
Track_74,74,6,0,0,0,0,0,0.250,10.350,10.600,0.209,74,3.702,4.907,0,1.913,3.146,1.099,1.438,0.939,23.760,24.637,23.015,23.813,0.504
Track_75,75,7,2,1,0,0,0,0.400,10.450,10.850,0.349,75,3.703,4.221,0,1.501,3.103,0.586,1.612,0.945,23.797,24.743,22.913,23.858,0.538
Track_76,76,3,0,0,0,0,0,0.100,10.650,10.750,0.117,76,3.702,4.853,0,2.067,3.240,0.894,3.240,1.659,24.186,24.733,23.647,24.179,0.443
Track_77,77,2,0,0,0,0,0,0.050,10.750,10.800,0.041,77,3.703,3.839,0,0.828,0.828,0.828,0.828,NaN,23.058,23.635,22.482,23.635,0.577
Track_78,78,7,0,0,0,0,0,0.300,10.800,11.100,0.037,78,14.296,2.627,0,0.635,0.869,0.227,0.699,0.222,11.429,12.797,9.699,11.513,1.133
Track_79,79,7,1,1,0,0,0,0.350,10.900,11.250,0.273,79,3.700,4.842,0,1.684,3.838,0.141,2.098,1.509,24.289,24.917,23.852,24.243,0.398
Track_80,80,2,0,0,0,0,0,0.050,11.100,11.150,0.137,80,3.703,4.502,0,2.731,2.731,2.731,2.731,NaN,24.399,24.817,23.980,24.817,0.419
Track_81,81,7,1,1,0,0,0,0.350,11.200,11.550,0.092,81,3.700,4.138,0,1.394,2.815,0.641,1.277,0.784,23.477,24.478,22.569,23.416,0.645
Track_82,82,13,3,1,0,0,0,0.750,11.300,12.050,0.348,82,3.700,4.861,0,1.213,2.323,0.092,1.144,0.764,24.058,25.323,23.004,24.172,0.627
Track_83,83,2,0,0,0,0,0,0.050,10.800,10.850,0.035,83,3.702,5.038,0,0.701,0.701,0.701,0.701,NaN,24.217,24.254,24.181,24.254,0.037
Track_84,84,2,0,0,0,0,0,0.050,10.950,11.000,0.044,84,3.699,4.010,0,0.886,0.886,0.886,0.886,NaN,23.836,24.597,23.076,24.597,0.761
Track_85,85,5,0,0,0,0,0,0.200,11.800,12.000,0.075,85,3.705,4.488,0,1.738,2.424,1.152,1.794,0.529,23.912,24.308,23.465,24.057,0.311
Track_86,86,4,0,0,0,0,0,0.150,12.150,12.300,0.009,86,3.700,4.772,0,2.723,3.997,0.858,3.313,1.650,23.123,23.396,22.919,23.170,0.182
Track_87,87,4,1,1,0,0,0,0.200,12.050,12.250,0.121,87,3.698,4.442,0,1.313,2.524,0.441,0.975,1.082,23.210,23.557,22.904,23.296,0.244
Track_88,88,5,0,0,0,0,0,0.200,12.400,12.600,0.127,88,3.702,4.538,0,1.522,3.464,0.547,1.225,1.324,24.107,24.505,23.262,24.333,0.456
Track_89,89,2,0,0,0,0,0,0.050,12.400,12.450,0.134,89,3.701,4.054,0,2.670,2.670,2.670,2.670,NaN,23.316,23.907,22.725,23.907,0.591
Track_90,90,5,0,0,0,0,0,0.200,12.650,12.850,0.223,90,3.706,4.136,0,2.108,2.950,0.797,2.895,1.024,23.188,23.563,22.788,23.167,0.251
Track_91,91,13,2,1,0,0,0,0.700,12.950,13.650,0.387,91,3.698,4.287,0,1.742,3.720,0.100,1.819,1.169,23.971,25.408,22.590,24.024,0.620
Track_92,92,3,0,0,0,0,0,0.100,13.050,13.150,0.060,92,3.699,4.925,0,1.151,1.747,0.555,1.747,0.843,24.096,24.531,23.663,24.095,0.354
Track_93,93,7,1,1,0,0,0,0.350,13.200,13.550,0.173,93,3.705,4.857,0,1.547,2.416,0.317,1.920,0.756,24.002,24.938,22.924,24.158,0.644
Track_94,94,6,0,0,0,0,0,0.250,13.700,13.950,0.099,94,3.699,4.931,0,0.551,1.255,0.218,0.297,0.447,23.603,24.570,23.148,23.541,0.478
Track_95,95,9,1,1,0,0,0,0.450,13.700,14.150,0.092,95,3.698,4.414,0,2.302,3.998,0.270,2.901,1.346,23.753,24.661,23.095,23.716,0.523
Track_96,96,2,0,0,0,0,0,0.050,12.750,12.800,0.140,96,3.699,4.778,0,2.803,2.803,2.803,2.803,NaN,23.573,23.870,23.276,23.870,0.297
Track_97,97,6,1,1,0,0,0,0.300,14.100,14.400,0.025,97,3.700,3.880,0,1.367,3.112,0.057,1.183,1.326,23.551,24.226,23.039,23.536,0.433
Track_98,98,2,0,0,0,0,0,0.050,14.000,14.050,0.184,98,3.701,4.084,0,3.674,3.674,3.674,3.674,NaN,23.685,24.429,22.941,24.429,0.744
Track_99,99,2,0,0,0,0,0,0.050,14.350,14.400,0.059,99,3.701,4.497,0,1.186,1.186,1.186,1.186,NaN,23.734,23.931,23.537,23.931,0.197
Track_100,100,5,0,0,0,0,0,0.200,14.400,14.600,0.240,100,3.699,4.773,0,1.761,3.921,0.934,1.118,1.442,23.906,24.484,22.957,24.020,0.565
Track_101,101,3,0,0,0,0,0,0.100,14.650,14.750,0.076,101,3.701,4.937,0,1.112,1.795,0.430,1.795,0.965,24.061,24.665,23.080,24.439,0.700
Track_102,102,3,0,0,0,0,0,0.100,14.650,14.750,0.213,102,3.704,4.468,0,2.135,3.466,0.804,3.466,1.882,23.950,24.702,23.057,24.090,0.679
Track_103,103,2,0,0,0,0,0,0.050,14.850,14.900,0.131,103,3.696,4.418,0,2.619,2.619,2.619,2.619,NaN,23.786,24.520,23.052,24.520,0.734
Track_104,104,5,0,0,0,0,0,0.200,14.900,15.100,0.063,104,3.702,4.955,0,2.629,3.396,1.818,2.803,0.657,23.500,24.743,22.489,23.292,0.885
Track_105,105,6,1,1,0,0,0,0.300,14.950,15.250,0.221,105,3.698,4.145,0,2.353,3.744,0.061,2.300,1.512,23.982,24.930,22.806,24.166,0.721
Track_106,106,3,0,0,0,0,0,0.100,15.200,15.300,0.106,106,3.706,4.917,0,1.063,1.676,0.450,1.676,0.867,23.967,24.843,23.011,24.047,0.750
Track_107,107,5,1,1,0,0,0,0.250,15.250,15.500,0.201,107,3.700,4.234,0,1.468,3.760,0.319,1.313,1.589,23.834,24.674,22.811,24.353,0.831
Track_108,108,5,1,1,0,0,0,0.250,15.400,15.650,0.307,108,3.705,4.830,0,1.485,2.513,0.908,1.502,0.732,24.402,24.932,23.693,24.452,0.433
Track_109,109,2,0,0,0,0,0,0.050,15.850,15.900,0.154,109,3.699,4.723,0,3.071,3.071,3.071,3.071,NaN,23.872,24.550,23.195,24.550,0.677
Track_110,110,8,1,1,0,0,0,0.400,15.850,16.250,0.357,110,3.701,4.133,0,2.174,3.416,0.966,2.198,1.036,23.577,24.286,23.015,23.533,0.474
Track_111,111,3,0,0,0,0,0,0.100,14.150,14.250,0.118,111,3.700,4.727,0,1.838,3.000,0.676,3.000,1.643,23.707,23.789,23.546,23.786,0.114
Track_112,112,2,0,0,0,0,0,0.050,16.000,16.050,0.001,112,3.708,3.850,0,0.029,0.029,0.029,0.029,NaN,23.409,23.420,23.399,23.420,0.011
Track_113,113,2,0,0,0,0,0,0.050,16.050,16.100,0.123,113,3.704,4.779,0,2.452,2.452,2.452,2.452,NaN,24.086,24.298,23.873,24.298,0.212
Track_114,114,2,0,0,0,0,0,0.050,16.150,16.200,0.125,114,3.698,4.546,0,2.499,2.499,2.499,2.499,NaN,24.237,24.577,23.896,24.577,0.340
Track_115,115,6,0,0,0,0,0,0.250,16.350,16.600,0.263,115,3.699,4.874,0,2.351,3.621,1.181,1.927,1.031,23.714,24.112,23.473,23.702,0.200
Track_116,116,3,0,0,0,0,0,0.100,16.350,16.450,0.016,116,3.697,4.080,0,1.697,1.846,1.547,1.846,0.211,24.180,24.529,23.748,24.261,0.324
Track_117,117,2,0,0,0,0,0,0.050,16.250,16.300,0.062,117,3.699,4.413,0,1.244,1.244,1.244,1.244,NaN,23.147,23.808,22.487,23.808,0.661
Track_118,118,2,0,0,0,0,0,0.050,16.500,16.550,0.126,118,3.701,4.472,0,2.530,2.530,2.530,2.530,NaN,23.690,23.980,23.400,23.980,0.290
Track_119,119,9,2,1,0,0,0,0.500,16.700,17.200,0.012,119,3.704,3.942,0,1.889,3.571,0.489,1.982,1.107,23.965,24.465,23.519,23.909,0.327
Track_120,120,2,0,0,0,0,0,0.050,16.200,16.250,0.061,120,3.700,4.876,0,1.225,1.225,1.225,1.225,NaN,23.948,24.026,23.869,24.026,0.079
Track_121,121,5,0,0,0,0,0,0.200,16.950,17.150,0.233,121,3.701,4.550,0,2.652,3.759,1.201,2.971,1.070,23.902,24.734,23.090,23.622,0.608
Track_122,122,2,0,0,0,0,0,0.050,15.650,15.700,0.079,122,3.696,4.148,0,1.573,1.573,1.573,1.573,NaN,23.630,23.939,23.322,23.939,0.309
Track_123,123,3,0,0,0,0,0,0.100,17.100,17.200,0.216,123,3.698,4.871,0,2.158,3.122,1.193,3.122,1.364,24.172,24.931,23.682,23.903,0.544
Track_124,124,2,0,0,0,0,0,0.050,17.250,17.300,0.159,124,3.702,4.934,0,3.187,3.187,3.187,3.187,NaN,23.959,24.455,23.462,24.455,0.496
Track_125,125,15,0,0,0,0,0,0.700,17.300,18.000,0.388,125,3.700,4.297,0,1.790,3.437,0.209,2.326,1.087,23.669,24.674,22.657,23.507,0.524
Track_126,126,3,0,0,0,0,0,0.100,17.450,17.550,0.084,126,3.700,4.923,0,0.846,1.359,0.332,1.359,0.726,24.068,24.261,23.743,24.200,0.231
Track_127,127,4,0,0,0,0,0,0.150,17.650,17.800,0.127,127,3.699,4.861,0,0.855,1.930,0.172,0.462,0.942,24.040,24.425,23.245,24.248,0.465
Track_128,128,3,0,0,0,0,0,0.100,17.850,17.950,0.019,128,3.696,4.663,0,1.176,1.358,0.994,1.358,0.257,23.970,24.685,22.642,24.584,0.940
Track_129,129,2,0,0,0,0,0,0.050,16.850,16.900,0.007,129,3.697,4.304,0,0.140,0.140,0.140,0.140,NaN,24.155,25.427,22.882,25.427,1.273
Track_130,130,2,0,0,0,0,0,0.050,18.050,18.100,0.122,130,3.697,4.389,0,2.437,2.437,2.437,2.437,NaN,23.605,24.228,22.982,24.228,0.623
Track_131,131,7,0,0,0,0,0,0.300,18.100,18.400,0.071,131,3.696,4.918,0,1.947,2.668,0.389,2.200,0.842,24.253,24.512,23.729,24.426,0.307
Track_132,132,2,0,0,0,0,0,0.050,18.250,18.300,0.135,132,3.694,4.321,0,2.696,2.696,2.696,2.696,NaN,23.026,23.236,22.816,23.236,0.210
Track_133,133,2,0,0,0,0,0,0.050,18.400,18.450,0.033,133,3.707,3.923,0,0.661,0.661,0.661,0.661,NaN,24.206,24.558,23.853,24.558,0.352
Track_134,134,5,1,1,0,0,0,0.250,18.300,18.550,0.360,134,3.697,4.490,0,2.407,3.359,0.811,3.247,1.183,24.070,24.982,23.352,24.044,0.586
Track_135,135,3,0,0,0,0,0,0.100,18.600,18.700,0.063,135,3.699,4.775,0,0.651,0.791,0.510,0.791,0.199,23.821,24.381,23.331,23.751,0.432
Track_136,136,2,0,0,0,0,0,0.050,18.600,18.650,0.198,136,3.705,3.917,0,3.953,3.953,3.953,3.953,NaN,23.165,23.647,22.683,23.647,0.482
Track_137,137,5,0,0,0,0,0,0.200,18.750,18.950,0.057,137,3.698,4.599,0,0.557,1.080,0.166,0.525,0.382,24.419,25.354,23.548,24.609,0.739
Track_138,138,3,0,0,0,0,0,0.100,18.950,19.050,0.083,138,3.707,3.875,0,1.323,2.147,0.498,2.147,1.166,23.722,24.069,23.239,23.858,0.352
Track_139,139,4,0,0,0,0,0,0.150,19.000,19.150,0.036,139,3.702,4.360,0,2.307,3.817,0.401,2.701,1.742,24.260,24.516,23.814,24.503,0.286
Track_140,140,2,0,0,0,0,0,0.050,19.200,19.250,0.200,140,3.699,4.539,0,3.999,3.999,3.999,3.999,NaN,24.641,24.761,24.520,24.761,0.121
Track_141,141,3,0,0,0,0,0,0.100,19.250,19.350,0.053,141,3.698,4.930,0,2.772,3.302,2.241,3.302,0.750,24.700,24.810,24.578,24.714,0.095
Track_142,142,4,0,0,0,0,0,0.150,19.400,19.550,0.392,142,3.698,4.736,0,2.616,3.835,0.403,3.611,1.920,24.374,25.120,23.659,24.438,0.520
Track_143,143,7,1,1,0,0,0,0.350,19.650,20.000,0.099,143,3.700,4.815,0,1.079,2.746,0.131,0.762,1.095,23.939,24.850,23.361,23.883,0.418
Track_144,144,2,0,0,0,0,0,0.050,19.800,19.850,0.029,144,3.702,4.453,0,0.576,0.576,0.576,0.576,NaN,24.045,24.560,23.530,24.560,0.515
Track_145,145,5,1,1,0,0,0,0.250,19.800,20.050,0.367,145,3.698,4.104,0,2.390,3.438,0.746,2.946,1.171,23.824,24.399,22.792,24.054,0.582
Track_146,146,8,1,1,0,0,0,0.400,20.100,20.500,0.399,146,3.705,4.196,0,1.510,3.573,0.036,1.327,1.390,23.815,24.541,22.895,23.851,0.427
Track_147,147,6,0,0,0,0,0,0.250,20.200,20.450,0.036,147,3.701,4.918,0,1.568,3.065,0.350,1.470,0.990,24.225,24.852,23.380,24.392,0.458
Track_148,148,4,0,0,0,0,0,0.150,20.500,20.650,0.207,148,3.708,4.423,0,1.607,3.104,0.304,1.412,1.410,24.554,25.654,23.663,25.179,0.879
Track_149,149,3,0,0,0,0,0,0.100,20.550,20.650,0.156,149,3.702,4.971,0,2.400,3.952,0.849,3.952,2.194,24.454,25.566,23.852,23.942,0.788
Track_150,150,2,0,0,0,0,0,0.050,20.700,20.750,0.050,150,3.720,4.519,0,0.991,0.991,0.991,0.991,NaN,23.897,24.143,23.651,24.143,0.246
Track_151,151,9,1,1,0,0,0,0.450,20.800,21.250,0.046,151,3.701,4.367,0,2.026,2.683,1.179,2.370,0.527,24.096,26.060,23.204,23.832,0.780
Track_152,152,3,0,0,0,0,0,0.100,21.000,21.100,0.101,152,3.700,4.919,0,1.787,2.793,0.780,2.793,1.424,23.564,24.110,22.878,23.705,0.513
